W_PROV,SEQ_NO,FSIZE,URB,RFACT,TOINC,WAGES,RPCINC,CASH_ABROAD,CASH_DOMESTIC,TOTEX,PERCAPITA,FOOD,CLOTH,HEALTH,TRANSPORT,COMMUNICATION,RECREATION,EDUCATION
10,26280,7.0,1,732.020751953,581536.0,423846,5,0,0,347269.0,83076.570313,214045.0,7100,1460,9100,11600,1700,4320
10,26281,1.0,1,732.020751953,70785.0,0,4,0,39000,65925.0,70785.0,23044.0,1000,880,1248,1300,0,0
10,26282,7.5,1,732.020751953,495800.0,357400,4,9000,500,384791.0,66106.664063,80845.0,1400,14100,9300,11700,1300,80000
10,26283,1.0,1,732.020751953,142464.0,0,8,0,80000,90122.0,142464.0,28944.0,200,2300,520,5720,0,0
10,26284,4.0,1,732.020751953,382835.0,330800,6,0,8000,268581.0,95708.75,100563.0,3103,1000,27500,22694,2400,22000
10,26285,5.0,1,732.020751953,247990.0,0,2,0,0,175418.0,49598.0,67147.0,1380,100,23400,5100,0,0
10,26286,3.0,1,732.020751953,310040.0,127600,6,0,0,282728.0,103346.664063,78356.0,1250,460,19700,12400,3000,33900
10,26287,3.0,1,732.020751953,527890.0,220600,9,150000,0,346998.0,175963.328125,157018.0,0,16000,35084,10050,1500,0
10,26288,5.0,1,732.020751953,762600.0,723600,8,0,0,314986.0,152520.0,106106.0,2100,300,45400,21300,6000,24000
10,26289,5.0,1,732.020751953,328200.0,274200,4,0,0,288807.0,65640.0,68887.0,4700,1110,31500,20100,1900,29500
10,26290,3.5,1,732.020751953,338400.0,86400,6,180000,0,239499.0,96685.710938,56004.0,2950,1200,27100,16680,1500,6000
10,26291,3.5,1,732.020751953,446000.0,284000,7,120000,0,286592.0,127428.570313,80452.0,3700,2060,44000,23600,2400,37200
10,26292,3.0,1,732.020751953,349400.0,245400,7,0,68000,294802.0,116466.664063,59282.0,1600,1100,28000,19500,1500,200
10,26293,3.0,1,732.020751953,705550.0,429550,10,240000,0,353997.0,235183.328125,79058.0,4200,160,91800,13200,2850,66000
10,26294,6.5,1,732.020751953,657260.0,434000,6,0,0,364812.0,101116.921875,125202.0,1800,2060,64900,14600,2700,18600
10,26295,4.0,1,732.020751953,411800.0,381800,6,0,0,266772.0,102950.0,110832.0,450,3060,31000,19800,500,20000
10,26296,9.0,1,732.020751953,366740.0,168000,1,150000,0,277973.0,40748.890625,155454.0,1140,4680,6900,3750,1850,9000
10,26297,1.0,1,732.020751953,210860.0,180800,9,0,0,115672.0,210860.0,45798.0,900,1260,11650,3900,0,0
10,26298,4.0,1,732.020751953,334100.0,307100,5,0,0,214862.0,83525.0,98672.0,2250,2460,30500,11400,500,0
10,26299,2.0,1,732.020751953,593400.0,545400,10,0,0,341894.0,296700.0,102636.0,4500,1500,60000,14350,1000,0
10,26300,2.0,1,732.020751953,286707.0,0,8,240000,0,170186.0,143353.5,53586.0,0,7800,6200,12250,0,0
10,26301,2.0,1,732.020751953,279530.0,0,8,240000,0,166683.0,139765.0,65163.0,800,2500,14300,10400,0,0
10,26302,1.5,1,732.020751953,501245.0,0,10,348000,0,351470.0,334163.34375,71251.0,350,1500,6780,14040,600,3900
10,26303,3.0,1,732.020751953,660980.0,0,9,480000,0,493057.0,220326.671875,182574.0,600,2250,19898,17004,6172,10600
10,26304,3.0,1,732.020751953,576350.0,60000,9,378000,0,405282.0,192116.671875,111810.0,1600,18000,22480,22860,2150,23900
10,26305,6.5,1,732.020751953,563740.0,159760,5,30000,0,376047.0,86729.234375,110174.0,400,2300,46190,22692,2400,1800
10,26306,5.0,1,732.020751953,1020000.0,0,9,810000,0,690806.0,204000.0,230734.0,1400,2360,61560,30288,1000,7800
10,26307,3.0,1,732.020751953,933985.0,0,10,780000,0,549330.0,311328.34375,184075.0,3575,780,22400,21900,400,2600
10,26308,4.5,1,732.020751953,876760.0,83200,9,540000,48000,652311.0,194835.5625,301862.0,35300,15680,21515,30380,1150,3800
10,26309,4.0,1,448.552001953,430200.0,245200,6,0,0,274575.0,107550.0,112189.0,7300,2400,33550,13200,0,0
10,26310,6.0,1,448.552001953,565170.0,472600,6,0,50000,322085.0,94195.0,188229.0,1600,5132,15000,16200,500,500
10,26311,2.0,1,448.552001953,212000.0,0,6,160000,40000,165229.0,106000.0,53338.0,8400,6000,8700,11170,0,0
10,26312,7.0,1,448.552001953,1472800.0,974800,9,0,0,988367.0,210400.0,289545.0,47398,19800,126650,29400,0,0
10,26313,5.0,1,448.552001953,171370.0,158000,1,0,3500,134639.0,34274.0,78234.0,3150,320,4200,20,1000,900
10,26314,5.5,1,448.552001953,235012.0,148112,2,40000,45000,215230.0,42729.453125,86598.0,2540,13020,18500,6000,400,9000
10,26315,3.0,1,448.552001953,178115.0,0,3,0,40000,177180.0,59371.667969,76618.0,1790,1800,8600,7400,500,600
10,26316,4.0,1,448.552001953,213990.0,154000,3,0,23000,151563.0,53497.5,65267.0,0,8240,6600,6900,0,0
10,26317,3.5,1,448.552001953,154000.0,114000,2,0,0,138930.0,44000.0,67284.0,1700,2160,8500,11100,0,0
10,26318,6.0,1,448.552001953,384000.0,333280,4,0,0,229294.0,64000.0,90620.0,1200,1800,16982,8800,0,0
10,26319,4.0,1,448.552001953,741000.0,726000,9,0,0,214854.0,185250.0,88802.0,3100,1800,14400,16500,0,0
10,26320,1.5,1,448.552001953,535000.0,320000,10,0,50000,533704.0,356666.65625,124210.0,15100,23860,69000,25594,0,0
10,26321,3.0,1,448.552001953,640615.0,640000,9,0,0,289395.0,213538.328125,121600.0,3250,1800,11400,18600,300,600
10,26322,4.0,2,698.059020996,364400.0,255600,6,0,25000,355383.0,91100.0,79160.0,11900,180,87100,24000,3000,36000
10,26323,5.5,2,698.059020996,259600.0,211600,2,0,0,214718.0,47200.0,66800.0,500,0,11400,20400,1200,1500
10,26324,3.0,2,698.059020996,272400.0,230400,6,0,0,200960.0,90800.0,62806.0,2600,0,21300,19800,0,0
10,26325,6.0,2,698.059020996,508800.0,460800,5,0,0,358148.0,84800.0,119319.0,1530,360,61100,24000,1000,5000
10,26326,2.0,2,698.059020996,196000.0,0,6,95000,53000,194782.0,98000.0,81529.0,1050,0,6500,9600,0,0
10,26327,7.0,2,698.059020996,188400.0,158400,1,0,0,148175.0,26914.285156,48095.0,4300,0,9620,15600,0,0
10,26328,3.0,2,698.059020996,353152.0,284352,7,0,0,234216.0,117717.335938,99684.0,1200,0,27300,22800,0,0
10,26329,3.5,2,698.059020996,293600.0,269600,5,0,0,155324.0,83885.710938,44190.0,450,120,18200,10800,0,0
10,26330,4.0,2,698.059020996,517200.0,469200,7,0,0,312944.0,129300.0,86313.0,9170,28080,31200,21000,0,0
10,26331,4.0,2,698.059020996,193500.0,151500,2,0,0,165821.0,48375.0,57511.0,670,0,11700,10200,0,0
10,26332,4.0,2,698.059020996,210100.0,111500,2,0,0,157431.0,52525.0,56731.0,300,0,7420,10800,0,0
10,26333,2.0,2,698.059020996,455900.0,404900,9,0,0,266193.0,227950.0,64587.0,750,0,50500,24810,0,0
10,26334,2.0,2,698.059020996,367600.0,229600,9,90000,0,216185.0,183800.0,66540.0,22300,0,6500,21000,0,0
10,26335,6.5,2,645.288146973,1003389.0,281000,8,376000,0,592359.0,154367.53125,182433.0,5520,38125,32640,19500,3600,48900
10,26336,4.0,2,645.288146973,873272.0,0,9,793270,6000,712311.0,218318.0,237282.0,16360,124270,33310,20100,9200,77770
10,26337,4.0,2,645.288146973,314890.0,169000,5,120000,3000,119556.0,78722.5,71225.0,2680,2004,3728,2280,2300,2200
10,26338,7.0,2,645.288146973,280715.0,262500,1,0,6400,213044.0,40102.144531,123739.0,3550,555,7702,9780,1404,3900
10,26339,2.0,2,645.288146973,664589.0,474132,10,11000,4000,405767.0,332294.5,87734.0,13470,50,12390,12194,13200,0
10,26340,4.0,2,645.288146973,334346.25,239500,5,0,0,203221.75,83586.5625,110740.75,2310,5500,26250,1320,1300,2600
10,26341,10.0,2,645.288146973,307690.0,213800,1,0,12500,289208.7,30769.0,139922.7,4658,26354,12548,3960,3800,9100
10,26342,5.0,2,645.288146973,1572989.0,1330200,10,0,0,721215.0,314597.8125,256706.0,25500,66750,63308,24000,80000,0
10,26343,6.5,2,645.288146973,380711.0,211000,3,111000,3000,234121.0,58570.921875,110131.0,5610,17672,7072,4450,9308,5370
10,26344,4.0,2,645.288146973,236393.0,129000,3,0,0,173166.0,59098.25,99748.0,4975,11653,2954,1530,2160,5550
10,26345,6.0,2,645.288146973,762780.0,365300,7,156000,10000,560400.0,127130.0,160055.0,8038,76238,19752,23200,855,66400
10,26346,7.5,2,645.288146973,382294.0,189800,2,110000,0,237273.0,50972.535156,91041.0,5715,45490,10184,870,3400,5200
10,26347,3.0,2,645.288146973,882525.0,0,10,600000,0,350031.19,294175.0,151219.19,7475,3650,7286,18980,4000,21100
10,26348,7.0,2,645.288146973,620095.0,324000,5,194000,20000,430882.0,88585.0,101180.0,4340,223600,22556,1320,2420,5350
10,26349,4.0,2,645.288146973,1588821.0,616000,10,900000,0,767331.25,397205.25,180523.25,41880,17327,73800,23660,216500,32200
10,26350,7.0,2,645.288146973,619155.0,544560,5,0,51100,350852.0,88450.710938,127060.0,4393,112440,12308,4940,6720,6880
10,26351,4.0,2,645.288146973,194750.0,163950,2,0,0,143764.5,48687.5,84028.5,2799,1222,9760,1900,3640,0
10,26352,10.5,2,645.288146973,303833.0,244200,1,0,10708,281965.0,28936.476563,157205.0,3320,1638,13120,5100,16130,17000
10,26353,3.0,2,645.288146973,301806.0,223900,6,0,0,292177.0,100602.0,137769.0,7510,980,15930,13000,9065,12600
10,26354,4.0,1,505.368530273,196843.0,89500,2,0,0,192082.5,49210.75,89170.5,3418,5554,9086,8200,1100,2600
10,26355,1.5,1,505.368530273,156998.0,70000,6,0,37500,101403.0,104665.335938,47741.0,1820,2180,10730,1275,0,0
10,26356,2.5,1,505.368530273,193909.0,0,5,120000,27800,147369.75,77563.601563,60459.75,1440,9475,2100,700,1700,1000
10,26357,4.0,1,505.368530273,229510.0,189864,3,0,10000,226057.0,57377.5,126691.0,5063,320,16920,8580,1900,500
10,26358,7.5,1,505.368530273,1316515.0,1216400,9,10000,12000,677658.5,175535.328125,178254.5,2648,25140,40360,19140,89680,104000
10,26359,2.0,1,505.368530273,176210.0,132600,5,0,27000,83729.0,88105.0,38606.0,2550,7860,3360,540,0,0
10,26360,4.0,1,505.368530273,413715.0,281480,6,7000,0,313547.0,103428.75,75740.0,9000,13580,34792,5784,8500,35900
10,26361,3.5,1,505.368530273,178900.0,112000,2,0,0,433841.0,51114.285156,124720.0,2999,12480,59804,22104,17180,2300
10,26362,1.5,1,505.368530273,718150.0,0,10,390000,100000,619161.0,478766.65625,143347.0,0,64560,62500,14880,300,0
10,26363,2.0,1,505.368530273,729620.0,90000,10,60000,35000,525226.0,364810.0,69404.0,680,11520,24000,23100,0,0
10,26364,2.0,1,505.368530273,203200.0,200200,6,0,3000,168326.0,101600.0,89129.0,1775,4210,6450,3000,0,0
10,26365,2.0,1,505.368530273,348710.0,253600,9,0,0,210944.0,174355.0,90434.0,1560,1430,10500,5700,0,0
10,26366,1.0,1,505.368530273,201996.0,46800,9,90000,0,169924.0,201996.0,65020.0,2820,8835,7890,2100,0,0
10,26367,1.0,1,505.368530273,54286.0,0,3,0,36000,46933.0,54286.0,24321.0,2360,1250,450,0,0,0
10,26368,2.0,1,505.368530273,165295.0,132800,5,0,0,139977.0,82647.5,61670.0,1045,130,12765,2100,1200,0
10,26369,5.5,1,505.368530273,341945.0,266400,3,0,41800,311357.0,62171.816406,149001.0,3410,64270,9900,1590,4300,500
10,26370,2.0,2,366.366668701,176750.0,162950,5,0,0,142379.0,88375.0,74792.0,700,160,13090,2278,0,0
10,26371,5.0,2,366.366668701,445101.0,0,5,360000,0,343086.0,89020.203125,162727.0,4286,1410,27540,23124,300,20000
10,26372,4.0,2,366.366668701,241530.0,0,3,16500,115000,210412.0,60382.5,92264.0,990,20160,13310,4194,1830,23200
10,26373,1.0,2,366.366668701,97425.0,0,6,5000,54200,93972.0,97425.0,33191.0,800,35600,600,0,0,0
10,26374,5.0,2,366.366668701,310650.0,292000,3,0,0,191703.0,62130.0,129952.0,950,600,4800,1738,800,5200
10,26375,5.0,2,366.366668701,242950.0,84000,2,0,30000,179782.75,48590.0,106788.75,1370,420,13520,2967,660,560
10,26376,10.0,2,366.366668701,522776.0,402976,2,0,13000,327185.0,52277.601562,227301.0,3110,1545,16380,6656,1860,2860
10,26377,7.5,2,366.366668701,442550.0,367400,3,0,28100,323452.0,59006.667969,209892.0,500,2840,52000,3297,360,0
10,26378,4.0,2,366.366668701,219790.0,81400,3,0,27000,191201.5,54947.5,89937.5,1400,6325,7980,2699,800,18200
10,26379,4.0,2,366.366668701,198700.0,165600,2,0,18500,183371.75,49675.0,94278.75,1258,470,12300,5489,840,23400
10,26380,7.0,2,366.366668701,432581.0,125060,3,93000,30000,348980.0,61797.285156,180686.0,495,1940,17244,17268,200,30000
10,26381,3.0,2,366.366668701,189304.0,133500,3,0,2000,160195.5,63101.332031,90823.5,800,95,16260,3278,1150,6500
10,26382,2.0,2,366.366668701,210320.0,170000,6,0,0,127438.5,105160.0,74049.5,1150,1060,12900,3198,0,0
10,26383,3.0,2,366.366668701,197530.0,73500,4,0,37000,137717.0,65843.335938,46803.0,60,270,11370,3978,2210,13000
10,26384,5.0,2,366.366668701,239125.0,146000,2,0,5000,209858.5,47825.0,69662.5,300,265,10898,2136,3410,67600
10,26385,3.0,2,366.366668701,133770.0,0,2,0,38000,129865.7,44590.0,50331.7,297,3890,10100,1978,820,10400
10,26386,3.0,2,366.366668701,124580.0,48500,1,0,48000,141851.0,41526.667969,61685.0,350,220,14576,738,1108,6500
10,26387,2.0,2,366.366668701,158630.0,0,5,0,35000,125603.0,79315.0,49363.0,1750,28020,1500,1968,0,0
10,26388,2.5,2,366.366668701,260230.0,168500,6,15000,17400,171049.0,104092.0,106809.0,0,300,16640,923,0,0
10,26389,1.5,2,670.585205078,342071.0,0,9,118000,0,286560.0,228047.328125,73957.0,11170,16841,7160,20814,0,0
10,26390,5.0,2,670.585205078,1187629.0,0,10,0,0,734897.0,237525.796875,192817.0,16480,3868,83520,22440,30600,48000
10,26391,2.0,2,670.585205078,209673.0,191000,6,0,0,136307.5,104836.5,71893.5,850,2330,10600,6820,0,0
10,26392,8.0,2,670.585205078,432449.0,262840,3,1700,15900,343976.0,54056.125,118103.0,1800,870,11560,15880,5150,65200
10,26393,4.5,2,453.738342285,675684.0,86400,8,175000,175000,665893.0,150152.0,90997.0,2550,10500,30000,12400,3250,400
10,26394,4.5,2,453.738342285,284240.0,162620,3,0,16000,208133.0,63164.445312,84669.0,600,20850,27080,2400,200,150
10,26395,7.0,2,453.738342285,394286.0,338796,3,0,11000,240090.0,56326.570312,99954.0,950,11340,6200,3100,300,300
10,26396,3.5,2,453.738342285,222333.0,142600,3,5000,30000,256196.0,63523.714844,77457.0,3630,2400,11580,13380,3000,0
10,26397,4.0,2,453.738342285,256186.0,187200,4,4000,0,222143.0,64046.5,119666.0,1915,7500,7180,10920,3300,300
10,26398,3.0,2,453.738342285,324790.0,82000,6,60000,46000,272937.0,108263.335938,118121.0,3200,5210,6200,6000,4500,0
10,26399,3.0,2,453.738342285,140490.0,66600,2,0,2500,144017.0,46830.0,62626.0,1250,50,35980,3000,200,150
10,26400,5.0,2,453.738342285,232327.0,146200,2,43000,7400,167833.0,46465.398437,85969.0,4680,1100,7620,3240,3000,0
10,26401,2.0,2,453.738342285,261120.0,136080,7,0,1000,154220.0,130560.0,60161.0,4450,30,37190,1900,0,0
10,26402,2.0,2,453.738342285,232910.0,178400,7,0,500,159548.0,116455.0,50069.0,5400,4430,9295,3000,150,0
10,26403,8.0,2,453.738342285,734872.0,668600,6,0,3000,514115.0,91859.0,209598.0,7440,14020,41510,38334,6663,14800
10,26404,4.0,2,453.738342285,637010.0,0,8,0,2000,344830.0,159252.5,203523.0,4770,16349,19628,15900,4800,0
10,26405,8.5,2,453.738342285,456582.0,297572,3,90000,0,418678.0,53715.53125,158987.0,3100,6250,12380,12100,1035,39600
10,26406,3.0,2,453.738342285,118650.0,76160,1,0,30000,137181.0,39550.0,74325.0,2780,1990,600,2400,100,150
10,26407,3.5,2,453.738342285,806410.0,747000,9,0,0,449039.0,230402.859375,136898.0,20530,4075,24900,12600,5500,0
10,26408,5.0,2,453.738342285,1331280.0,921000,10,0,6000,877816.0,266256.0,268894.0,38100,25050,25460,28194,600,0
10,26409,4.0,2,453.738342285,293590.0,0,4,95000,96000,392100.0,73397.5,142078.0,3480,81900,31680,12990,250,1500
10,26410,4.5,2,453.738342285,7104400.0,0,10,0,63200,1763652.0,1578755.5,343098.0,42900,54090,76500,30744,2000,126000
10,26411,5.0,2,453.738342285,193583.0,0,1,0,14200,190355.0,38716.601562,81591.0,700,400,11206,2400,2400,2100
10,26412,4.0,2,453.738342285,356140.0,67680,5,137000,16000,341961.0,89035.0,114377.0,4000,23190,5720,22134,12435,11200
10,26413,3.5,1,527.77545166,863790.0,0,10,35000,13000,739458.0,246797.140625,163801.0,7010,7440,45780,17990,30,46835
10,26414,4.5,1,527.77545166,263670.0,83000,3,150000,6000,236365.0,58593.332031,139868.0,500,2520,14800,11750,600,7800
10,26415,5.0,1,527.77545166,390378.0,180300,5,0,14700,334211.0,78075.601563,80659.0,4450,355,2040,9000,296,15300
10,26416,8.5,1,527.77545166,427011.0,226500,2,0,4500,304329.0,50236.589844,116077.0,1810,7210,5240,3200,1520,6100
10,26417,3.0,1,527.77545166,248702.0,86120,5,0,1000,245939.0,82900.664063,74508.0,6635,200,5080,17970,548,13500
10,26418,6.0,1,527.77545166,159969.0,89400,1,0,6200,116477.0,26661.5,56659.0,1225,1990,1300,1320,1090,6090
10,26419,7.0,1,527.77545166,278747.0,254200,1,0,0,190721.0,39821.0,102061.0,3570,360,13200,3604,1590,4850
10,26420,4.0,1,527.77545166,403296.0,334540,6,0,0,225222.0,100824.0,101556.0,5060,1500,13960,9040,0,0
10,26421,6.0,1,527.77545166,243420.0,170172,1,0,6300,203694.0,40570.0,104839.0,2560,2520,7280,3120,1140,15650
10,26422,4.0,1,527.77545166,246008.0,234000,3,0,0,227794.2,61502.0,127759.2,5000,13046,10580,3860,1060,3200
10,26423,5.5,1,527.77545166,232296.0,201250,2,0,6700,170963.85,42235.636719,89453.85,2870,4725,15960,1700,360,6500
10,26424,3.0,1,527.77545166,318339.0,193220,6,6500,3000,188502.5,106113.0,94039.5,3000,2576,9920,3270,660,1200
10,26425,3.0,1,527.77545166,558840.0,236100,9,240000,4500,464757.0,186280.0,178130.0,4450,158988,26520,12860,750,0
10,26426,2.5,1,527.77545166,768713.0,561736,10,0,0,591191.0,307485.1875,188406.0,6610,4732,40840,20240,0,0
10,26427,4.0,1,527.77545166,282408.0,0,4,0,20000,196549.0,70602.0,66044.0,1600,10032,18420,9620,615,11700
10,26428,7.0,1,527.77545166,701257.0,573454,6,0,0,572969.0,100179.570313,127760.0,4850,52145,19820,23660,878,45500
10,26429,2.0,1,527.77545166,63305.0,0,1,12000,24600,50398.0,31652.5,22788.0,4000,100,480,300,0,0
10,26430,4.0,1,527.77545166,297676.0,257300,4,4000,10000,308680.85,74419.0,127191.85,9737,26828,14060,9500,540,14030
10,26431,5.0,1,527.77545166,509650.0,234800,6,205000,0,341150.0,101930.0,162152.0,1600,1350,16840,18450,0,0
10,26432,2.5,1,527.77545166,232626.0,154000,6,0,6106,176605.0,93050.398438,61335.0,9772,1928,9080,11074,0,0
10,26433,5.5,1,527.77545166,688270.0,0,7,525000,0,447720.0,125140.0,182994.0,6200,2770,14540,20960,900,34400
10,26434,5.5,1,527.77545166,143580.0,43600,1,0,22600,118464.0,26105.455078,74332.0,260,0,3640,2600,2939,5500
10,26435,3.0,1,527.77545166,235188.0,210685,5,0,3200,178648.0,78396.0,82446.0,2050,2975,4000,3640,678,7650
10,26436,2.0,1,527.77545166,253663.0,0,7,0,5000,183858.0,126831.5,57977.0,2920,2237,15600,5400,539,20000
10,26437,3.0,1,527.77545166,552160.0,0,9,1000,1500,322668.0,184053.328125,102657.0,9425,5240,10880,11860,170,5200
10,26438,4.5,1,527.77545166,343165.0,269800,4,0,3000,263907.0,76258.890625,105923.0,4970,250,13780,15640,1378,6150
10,26439,2.5,1,527.77545166,403005.0,109200,8,210000,900,310314.0,161202.0,50596.0,7870,6210,4320,10520,48,120000
10,26440,5.0,1,527.77545166,530803.0,316760,6,0,20000,499458.0,106160.601563,92480.0,4150,163260,18980,11020,5782,9350
10,26441,1.0,2,476.212646484,103525.0,0,6,48000,30000,82077.25,103525.0,27760.25,525,1350,1328,1716,74,0
10,26442,4.5,2,476.212646484,518499.0,361900,7,0,6000,465975.5,115222.0,175559.5,2700,42370,53582,9100,5130,67000
10,26443,8.5,2,476.212646484,327368.0,210000,1,0,42000,267501.0,38513.882812,110728.0,4530,10960,10624,9100,128,38560
10,26444,5.0,2,476.212646484,255435.0,126000,2,0,0,344664.0,51087.0,88375.0,160,141250,5700,19400,235,10100
10,26445,3.0,2,476.212646484,460001.0,407700,8,0,0,338319.0,153333.671875,124266.0,1700,1110,20494,18900,13000,0
10,26446,5.0,2,476.212646484,454251.0,101100,6,0,23000,323928.0,90850.203125,133929.0,5575,8560,16616,9720,5590,14000
10,26447,4.0,2,476.212646484,159246.0,92600,1,0,23300,137256.0,39811.5,60709.0,1505,1500,9220,3120,200,5700
10,26448,4.0,2,476.212646484,620580.0,544700,8,0,14000,510268.0,155145.0,165572.0,16050,5248,21480,23000,0,0
10,26449,3.0,2,476.212646484,288554.0,190896,6,2000,15200,220827.5,96184.664063,115112.5,6150,3698,16300,6000,200,1000
10,26450,3.0,2,476.212646484,152280.0,0,2,0,17000,126762.25,50760.0,67524.25,850,24050,1248,960,0,0
10,26451,2.5,2,476.212646484,198599.0,149900,5,0,8500,195056.5,79439.601563,70172.5,3100,287,22880,7850,130,13300
10,26452,4.0,2,476.212646484,686709.0,659084,9,0,5000,307659.0,171677.25,99301.0,2750,4440,14766,16240,10472,38600
10,26453,4.0,2,476.212646484,397080.5,362452,6,0,0,284676.5,99270.125,90895.5,533,5020,21128,20800,3040,59000
10,26454,4.0,2,476.212646484,210308.0,0,2,0,60000,201894.0,52577.0,80111.0,1448,1200,15380,15920,130,8300
10,26455,2.0,2,476.212646484,169072.0,37000,5,0,81000,149861.0,84536.0,53162.0,1650,9605,100,1900,0,0
10,26456,3.5,2,476.212646484,335949.0,261764,6,0,16720,301422.0,95985.429688,105259.0,1000,28420,21816,2400,150,34000
10,26457,5.0,2,476.212646484,294533.0,194400,3,0,68000,270621.5,58906.601562,99794.5,2600,9646,6060,14200,2095,39160
10,26458,7.0,2,492.005493164,619710.0,396000,5,150000,0,431337.0,88530.0,178298.0,7550,28240,28882,18700,2300,17300
10,26459,4.0,2,492.005493164,415158.0,327828,6,0,5000,241681.0,103789.5,94909.0,3624,740,10972,10200,16000,27000
10,26460,7.0,2,492.005493164,296066.5,260710,2,0,18398,246882.5,42295.214844,152606.5,1410,310,11960,11400,2100,15697
10,26461,4.0,2,492.005493164,271726.0,80000,4,33000,28000,243534.0,67931.5,89145.0,5560,9220,15850,9300,8420,28000
10,26462,3.0,2,492.005493164,298360.0,122000,6,5000,98000,252135.0,99453.335938,126663.0,3460,20260,4900,2100,5480,0
10,26463,3.5,2,492.005493164,163298.0,76600,2,0,0,152702.0,46656.570312,66296.0,2870,2978,8160,1200,200,0
10,26464,1.0,2,492.005493164,448775.0,422080,10,0,0,213062.2,448775.0,81911.2,10650,650,6600,5180,0,0
10,26465,4.5,2,492.005493164,1441365.0,1219500,10,2000,0,854355.0,320303.34375,228457.0,5129,32077,56400,22200,1500,25000
10,26466,5.0,2,492.005493164,308140.0,69300,3,70000,20000,241021.0,61628.0,122516.0,1820,44434,6752,5500,1000,0
10,26467,4.5,2,492.005493164,490480.0,434000,7,0,0,379432.0,108995.554688,91177.0,2260,1440,27472,18194,11200,0
10,26468,5.0,1,650.540527344,302580.0,277200,3,0,0,222936.0,60516.0,133338.0,8700,3520,6308,10348,1396,100
10,26469,4.0,1,650.540527344,376200.0,251600,6,0,0,242326.0,94050.0,97038.0,4050,260,41144,20000,200,0
10,26470,3.0,1,650.540527344,208016.0,182724,4,0,2000,150066.0,69338.664063,55207.0,1340,810,1900,15200,373,150
10,26471,3.0,1,650.540527344,369760.0,251000,7,0,3000,299392.0,123253.335938,107643.0,3040,160,61510,11562,10140,0
10,26472,2.0,1,650.540527344,291019.0,242800,8,0,27700,171603.0,145509.5,84092.0,4350,13050,12400,9594,0,0
10,26473,5.0,1,650.540527344,344554.0,295200,4,0,20000,172786.0,68910.796875,96610.0,7080,3549,4550,5700,1250,300
10,26474,5.0,1,650.540527344,292934.0,98800,3,157000,6800,251276.0,58586.800781,135196.0,3720,5920,4200,22800,950,600
10,26475,1.0,1,650.540527344,71330.0,23100,4,0,23500,57676.0,71330.0,18826.0,950,1809,290,650,600,0
10,26476,4.0,1,650.540527344,410120.0,155000,6,0,36000,290434.0,102530.0,121900.0,4550,10209,29600,24574,700,6000
10,26477,4.0,1,650.540527344,992345.0,354000,10,583000,0,515860.0,248086.25,147845.0,11290,8700,45032,28750,4000,90100
10,26478,3.0,1,650.540527344,314076.0,275700,6,0,0,217459.0,104692.0,104920.0,3810,2864,7900,11648,400,0
10,26479,1.0,1,650.540527344,145766.0,0,8,42000,56000,108173.0,145766.0,42462.0,1340,15690,750,1600,500,0
